People_num,Meters,Have_gas,Have_induction,Have_vitro,Have_AC,Have_calef,Monthm,Day_of_the_week,Kwh_daily_consumption
6,187,1,0,2,0,2,7,4,23.80233053614213
7,52,2,1,1,2,1,4,3,32.37844315558034
6,160,1,0,0,1,2,8,5,39.48420319243463
5,136,0,1,2,0,1,1,1,49.37860798097986
6,146,0,1,0,2,2,1,7,27.822502261865544
1,147,0,2,0,0,2,8,3,15.017151011069046
4,62,0,1,1,1,1,4,0,25.131156067761697
2,185,2,2,1,0,2,10,0,21.617883245834776
6,134,0,1,0,0,0,5,4,26.854734819458393
1,186,0,0,0,0,0,6,1,15.683848551033863
5,98,1,0,1,0,1,2,4,43.890756291201924
5,139,1,1,2,2,2,11,6,21.09931670248022
3,80,2,1,2,0,0,2,1,16.376508530721907
7,145,1,0,1,1,0,5,2,24.92558672521098
4,51,2,0,0,0,0,1,5,13.757254973350438
3,116,1,1,1,1,2,10,1,16.860506759553296
3,184,0,1,1,1,0,9,5,35.73705454033207
6,171,1,0,2,0,0,1,5,24.638345112601787
3,65,2,0,2,0,0,10,1,11.025649100000853
1,67,0,1,0,2,2,8,4,11.901557918418955
1,73,0,0,2,0,1,8,2,9.269026485624222
7,189,2,2,0,1,2,11,2,28.336426624510537
1,93,2,2,1,1,2,10,2,11.80574648474423
6,168,1,2,0,1,0,9,5,35.761521524400955
4,163,2,0,1,1,2,9,3,35.396126058179306
4,148,0,1,2,1,2,12,3,23.527267806392732
5,200,0,0,1,2,1,6,5,27.826221856187
3,150,2,2,2,0,0,5,1,16.066452220281626
2,171,0,2,0,0,1,3,0,20.38559743748089
7,195,2,1,1,2,0,6,4,30.78610749502494
7,87,1,1,2,0,2,10,0,20.85327429653879
5,97,1,2,2,1,1,7,0,34.11053690530765
4,171,0,0,0,0,1,9,1,18.114916852927713
7,73,2,2,1,0,2,6,4,25.078071575750908
5,108,1,0,0,2,2,12,3,17.639831132461087
1,54,1,0,0,0,0,1,1,6.814701991470297
5,193,0,0,1,1,0,5,0,26.8207598884981
7,52,2,0,0,0,1,4,7,26.5831867764864
4,118,2,0,1,2,0,12,2,19.414138820149525
3,175,2,1,1,1,2,2,2,17.961800980419987
6,120,2,0,1,2,2,2,0,21.95587580506094
2,190,0,0,0,0,2,9,4,15.958280705405379
3,112,1,2,0,1,1,4,6,17.583616618037027
4,139,1,2,2,2,0,8,7,12.154553577182327
1,69,2,2,2,2,1,11,2,28.641421733986274
2,144,0,1,1,1,2,9,0,32.62236275413925
1,129,2,0,1,1,1,11,5,33.386117287356974
4,176,0,0,2,1,1,11,2,41.052444416546074
4,155,1,1,2,2,2,4,0,23.004125386251058
7,70,1,2,1,2,2,10,7,20.802620952462664
1,199,1,2,1,1,2,3,4,12.21767118196624
1,79,1,1,0,2,2,2,1,9.674958068302209
1,113,1,2,0,0,2,2,7,9.996132044486233
6,154,1,0,1,1,1,12,5,45.709677201773154
6,94,0,1,0,0,1,10,1,24.05945619160697
4,81,0,1,0,2,1,10,3,17.85683121824441
3,76,1,2,1,2,1,6,3,11.968351056125725
1,195,1,1,1,2,1,3,2,22.65364441775773
4,124,2,2,0,2,2,1,6,18.52336538982788
3,80,1,1,1,0,1,1,4,39.13565769649181
2,160,0,1,2,2,1,11,5,39.14712814915047
6,91,1,0,2,1,0,8,0,36.11808095685504
2,194,0,2,0,1,2,11,2,18.625276399760764
2,64,2,2,1,0,2,11,4,15.13499373654819
7,100,0,2,1,2,2,5,0,23.606773334247016
2,83,2,2,0,2,1,12,6,35.79891693802521
1,57,1,2,0,2,2,10,5,6.3442437027898455
5,182,0,1,0,2,2,1,6,24.30900885043392
4,69,2,1,0,0,0,4,4,18.079182809269298
4,133,1,2,2,1,1,9,6,26.44315529021239
3,82,1,2,2,1,1,5,0,9.790411127400898
1,141,2,2,0,1,0,12,1,12.203778025651202
6,100,0,1,1,2,0,10,7,23.197457020516694
2,114,0,1,0,1,0,12,6,11.791253907123016
7,97,1,0,2,2,2,11,1,17.67648127312578
2,169,2,0,0,2,2,11,0,16.706848174743815
3,67,1,1,1,2,2,11,1,13.435786582481773
5,62,2,1,2,1,2,11,4,23.856843279443858
2,141,0,2,0,0,1,11,5,33.933890753293966
5,70,1,2,0,2,2,6,5,13.788167102284758
3,179,2,2,0,2,0,4,1,18.05017851110671
2,143,1,1,2,0,2,11,5,13.663844607953822
3,79,2,0,0,1,1,10,6,15.122837286499426
6,116,0,2,2,0,1,8,6,19.743909293384586
2,81,0,1,0,1,2,10,2,14.574281231330273
1,107,2,0,0,0,2,2,2,10.057169878051184
3,184,0,2,1,2,2,11,4,22.91427752690629
1,169,2,1,1,2,1,6,2,17.224055333991984
2,155,1,2,2,0,2,4,0,13.892647873756767
5,53,0,1,2,1,2,3,5,20.516561799653864
6,174,1,0,0,0,1,11,0,38.636515747427715
3,70,0,2,2,1,2,9,4,26.490829676689657
5,112,2,1,1,1,0,9,0,33.16923155995032
3,196,1,1,1,1,2,6,6,31.921001454459258
4,198,2,2,2,2,1,8,6,21.15163413894973
6,157,2,2,1,2,2,11,0,26.11363388229874
2,123,1,0,0,2,1,3,5,16.934750250525493
6,191,1,1,0,1,1,4,2,31.578213075335636
7,111,1,2,1,0,2,3,1,22.85518806442772
3,196,1,1,2,1,0,2,6,22.609688725519145
6,100,1,1,1,2,0,10,6,21.470693353658064
2,70,0,1,1,1,1,3,7,21.661162648503144
6,121,2,1,1,2,1,7,4,27.056256844283528
3,59,0,2,2,2,1,5,4,11.240608418510224
2,69,0,0,1,1,0,5,5,15.767970034241
1,93,2,1,2,1,2,7,1,30.405128165696045
2,81,0,1,0,1,0,3,2,12.795363423695163
6,69,2,0,1,1,0,2,7,21.109748263593872
5,81,2,2,2,2,0,9,4,17.076416041546004
1,157,2,1,1,2,2,8,2,17.493453452243735
1,145,0,1,2,2,0,2,0,18.169668100079036
7,151,0,1,0,1,2,10,3,31.620027482393134
6,51,1,2,0,2,1,6,5,15.329251876509533
2,52,2,2,1,0,1,8,0,12.578552451318998
3,162,0,2,0,0,2,7,3,19.406215816784297
6,60,0,1,0,2,0,12,1,24.940398177493535
1,156,0,1,1,1,1,7,7,34.14032694184864
7,102,1,0,2,0,1,7,1,21.01272925035219
5,163,2,0,0,0,0,1,2,19.222068096454358
1,194,1,0,2,0,0,12,7,12.660682805265258
4,134,1,2,2,2,0,4,4,15.067201533792817
1,93,2,0,2,1,0,4,1,10.691272010957372
2,115,0,2,2,2,2,1,3,16.948679707354653
3,100,2,0,2,1,2,10,1,13.44130624514787
7,89,0,1,1,2,1,10,2,27.743824649336887
6,95,1,2,2,2,0,8,5,18.555694075252585
3,113,2,0,1,2,2,9,2,18.157272549514797
4,93,0,1,1,1,2,9,5,32.440200591819604
7,146,2,1,1,1,2,6,2,37.71593954020408
1,128,2,0,1,0,1,8,4,17.091911068901062
4,94,2,1,1,1,0,12,6,20.395632705725202
2,108,0,1,1,0,2,2,5,19.612754897193586
6,70,0,0,1,0,2,10,1,25.63206295069781
6,102,1,2,2,0,2,4,6,17.609639115795286
7,197,1,2,2,1,2,11,2,25.26950224808157
4,53,1,2,1,2,1,3,0,20.296565174875738
5,152,2,0,2,2,2,1,7,19.99542749845458
1,102,0,1,2,0,0,5,2,14.304957822821304
2,119,1,0,0,1,0,12,5,11.412520323075762
2,109,0,0,1,0,0,1,0,13.144004566494445
2,96,0,0,0,2,0,9,5,11.68481037442843
2,165,1,1,2,1,2,8,6,32.40140519083065
6,81,2,0,0,1,1,12,7,44.284832677714256
4,171,0,1,2,1,2,6,6,36.01405725395083
2,151,2,2,1,1,2,7,6,34.37021108723786
5,132,2,2,1,1,2,3,3,25.465200081965367
1,190,1,1,2,1,1,8,4,29.547007766405642
4,128,0,1,0,2,2,2,2,23.98000059010387
1,90,2,2,2,0,1,11,1,30.38450943537276
4,123,1,2,2,2,1,9,7,13.019667640152006
4,77,0,2,1,2,1,2,7,40.83692705526005
4,194,2,2,0,0,1,1,7,45.979495418727936
4,130,1,2,2,0,1,9,5,17.620966104302145
2,104,2,2,1,2,0,3,4,16.420191199920037
5,141,2,2,0,0,1,8,3,22.93601555306638
7,125,2,2,0,0,0,12,4,21.74000202595393
5,108,1,0,2,0,1,11,0,33.23842922646608
5,152,1,2,0,1,2,1,5,20.308231440738567
3,84,0,0,1,2,2,6,2,16.064197460728145
4,182,1,0,1,1,1,3,3,27.045463428809356
4,125,2,0,0,0,1,12,0,42.59278877958697
5,142,1,2,1,0,1,6,1,19.969303227104515
4,119,2,2,0,2,1,9,6,17.79687584435198
1,82,0,1,2,2,1,10,7,16.12464693572251
2,157,0,0,0,1,1,11,1,36.31914506610259
4,55,0,1,0,2,0,11,0,20.05851828431765
2,106,2,1,0,1,1,1,4,43.05426831566584
4,104,1,2,2,2,2,6,3,16.369760007642807
3,136,2,2,0,2,2,7,1,17.89152646554873
1,119,1,0,2,1,1,12,5,32.36508041452308
5,197,0,0,2,2,0,2,7,20.551821843371098
5,89,1,1,0,2,0,6,4,19.2791479770754
7,118,1,0,2,1,0,11,2,19.618252196158032
5,177,2,0,1,0,1,4,6,29.76923694791784
4,94,1,0,2,2,2,10,3,11.456369082840986
4,161,0,0,2,0,1,4,3,25.911839131566506
7,168,0,1,1,2,0,8,7,33.58573550175613
3,73,0,0,1,1,0,5,4,14.457236393898757
1,59,1,1,1,2,1,10,2,6.3962189569376475
7,170,0,2,2,2,1,11,6,46.854884131849104
2,178,2,0,1,0,2,9,0,20.459364994803607
7,161,2,2,0,2,0,10,3,25.709209246258833
2,169,2,1,2,1,2,8,1,36.36549507500706
3,83,0,0,0,2,1,9,7,14.552930516839966
2,174,1,2,0,1,0,3,4,11.808759027693169
7,85,2,2,0,2,0,8,5,21.317695226684506
1,98,0,2,1,0,1,8,0,12.637546487886514
2,78,1,1,2,1,2,4,0,12.20966387523702
7,96,0,1,0,0,0,12,2,26.564321980857827
1,142,1,2,1,0,2,2,1,12.731272701513348
6,192,0,1,2,2,0,5,3,27.65517533382302
6,64,1,1,2,0,0,10,4,19.107007155537868
7,93,0,2,2,0,0,2,0,23.10365754295459
5,143,0,1,1,1,1,10,2,24.00468231852002
6,200,2,2,2,1,1,11,7,43.61067134660691
2,178,0,0,2,2,2,8,0,16.682166178450668
5,201,2,2,0,2,2,5,0,26.647504196667796
7,128,1,1,1,2,1,4,1,29.535178454393893
1,122,2,0,0,0,0,6,0,10.456364821683056
5,71,2,1,2,1,2,5,6,18.455328003065965
1,201,0,0,1,0,2,7,2,17.752314807948093
2,133,1,1,2,0,2,7,7,15.316210575772192
1,150,0,2,1,0,0,11,4,13.605965703607422
5,95,2,2,0,0,1,7,2,17.483292319371518
4,138,2,2,2,1,1,12,7,44.12264879020612
4,62,0,0,1,1,2,1,5,18.966202668721795
2,127,2,1,0,2,0,3,1,17.561280944949797
5,126,1,0,0,2,0,12,6,17.89161341049431
6,107,2,2,0,2,1,6,1,22.089340509228727
6,175,2,1,2,0,0,12,3,26.248198661286786
6,188,2,0,2,0,1,8,3,26.663935924853014
1,120,1,0,2,2,1,6,1,9.642686190173402
4,187,0,2,0,1,0,8,6,37.01965063851846
4,97,0,1,1,1,1,10,3,21.05732442736964
3,201,2,2,2,1,2,11,0,17.072160575170972
1,141,0,2,1,1,2,12,7,14.014791685773243
7,86,2,2,2,1,0,10,5,22.770405709881985
1,56,1,0,0,2,0,5,5,4.7796228347438845
2,118,1,2,0,2,2,10,6,9.865281137373819
5,64,1,0,1,0,1,4,5,21.443683365402986
1,117,2,2,2,2,1,8,4,13.82620850229904
2,97,0,2,1,2,0,10,4,15.303866185976759
3,65,2,1,2,0,0,11,1,20.532012598394743
6,129,1,0,2,2,0,1,4,21.353682777795665
5,117,2,1,2,2,0,5,3,22.50264424838119
3,128,0,2,2,0,1,3,5,22.589743319822798
5,62,1,0,0,0,1,2,7,35.48751378219425
2,149,1,0,0,0,2,1,1,13.724839546307196
3,134,2,1,0,0,2,7,7,19.86869561858109
4,53,0,2,0,2,1,1,1,40.713693771252196
6,97,0,1,0,2,1,7,2,25.131269305090083
4,80,0,0,2,2,1,10,6,17.056163675076903
7,148,2,2,1,2,2,12,2,27.534660728593824
6,62,2,1,2,0,2,8,3,24.454143259082358
6,61,0,2,2,0,1,3,4,24.932976239111706
2,188,1,1,2,1,0,3,7,16.691329692440593
7,120,0,1,2,2,0,2,1,28.459827358255765
2,139,0,0,0,1,1,9,6,27.24987596064114
1,192,2,0,2,1,0,12,6,16.52925204220959
5,89,1,1,2,2,2,10,5,20.929219765274482
5,115,2,2,1,2,0,8,7,20.93310161610383
4,113,1,0,2,0,0,7,0,14.433860726477791
6,77,2,0,0,1,0,10,4,19.894828253411873
7,57,1,1,1,2,1,9,6,21.544939707491206
4,200,2,2,1,1,2,11,6,24.95177202517497
6,69,0,1,2,2,2,10,6,26.661982813845917
1,88,2,1,1,2,1,2,1,40.22025808338635
7,143,0,0,1,0,2,6,1,27.355309539792216
5,105,1,1,2,2,2,10,7,18.60286170602691
4,93,2,0,1,2,0,4,4,20.808712398647728
4,150,2,2,2,2,2,8,3,18.4413353246583
1,54,2,1,0,2,0,4,0,11.412332460802057
2,105,2,0,0,0,0,12,6,12.586053609539308
1,54,0,2,1,1,1,2,0,33.87326453629496
1,142,1,1,0,2,1,4,1,21.49327120513316
7,82,1,1,1,2,0,12,5,19.165956995596986
3,118,1,0,0,0,2,6,5,11.797451203025282
6,83,1,1,0,1,0,8,7,38.02779368214368
7,125,2,1,1,2,1,5,7,26.41121625504795
4,143,0,2,2,0,1,6,7,19.121490319081552
7,89,1,1,1,1,0,11,6,26.073567507884853
7,161,2,0,1,0,1,8,5,29.289859316640957
7,128,0,1,2,2,0,9,6,26.326690900619475
6,162,1,2,0,0,1,11,4,38.210305850517784
7,109,2,2,1,1,1,4,2,32.19751167570886
7,103,0,0,2,2,1,1,4,49.753055096960466
2,119,2,1,1,0,0,6,2,14.146291323961806
1,199,0,1,1,1,1,4,6,25.808827964029696
5,198,1,0,2,0,0,12,7,20.14743639762221
1,64,2,2,1,1,1,4,0,17.585059813754082
7,147,2,2,2,1,0,4,5,25.09471617359957
4,176,2,2,1,0,1,4,7,30.801855046713232
2,154,1,1,0,1,1,5,3,15.561723701098822
7,178,1,0,0,1,0,6,2,37.45924781900662
4,160,2,1,0,2,1,2,3,49.73021493195348
1,115,2,2,0,1,0,10,6,9.134201862814606
1,192,1,0,0,1,0,7,3,26.555165953592976
5,175,0,1,2,2,2,12,6,24.54461800581001
6,111,1,0,0,1,2,4,2,18.72322874941151
3,198,2,2,1,0,1,6,3,22.757399494141726
3,128,0,1,0,2,1,3,2,27.97088015438741
6,106,2,2,0,2,2,7,4,21.44108827191816
4,173,1,0,2,2,1,1,5,42.10566574671533
7,147,0,1,2,1,0,12,0,29.521491640026383
7,55,1,1,2,1,2,4,0,23.02366269442871
2,54,2,2,2,2,2,5,5,11.74412467190419
5,64,2,0,1,0,0,1,5,20.465334842637372
7,64,1,0,1,1,0,8,5,37.78075223939035
2,103,2,2,2,2,2,10,6,15.276359202124501
7,70,0,0,1,1,1,12,5,48.3353302436049
1,112,1,1,0,0,2,8,2,10.775937768179494
2,134,1,2,2,1,0,12,6,11.853407430072092
2,145,1,0,2,2,2,7,0,10.0028585572534
7,97,1,1,1,1,1,2,6,46.38841984127511
7,84,0,1,0,0,0,7,6,24.586218885762364
6,171,1,0,1,1,2,8,1,41.63680064483022
5,180,1,1,2,0,0,3,1,23.522747777675317
4,171,0,0,0,1,1,11,2,37.56329392823851
2,121,0,0,0,0,0,11,7,13.784170125782614
4,132,0,0,2,2,0,4,5,18.629366555557322
5,185,2,2,0,0,0,11,2,23.20888993921571
5,153,0,1,2,2,1,9,1,24.622941128867392
7,178,1,2,1,0,2,7,2,23.973462444636624
1,114,2,1,2,0,1,11,3,35.30599284510952
3,196,1,1,0,1,2,2,1,20.51475235471973
6,165,1,0,2,2,1,12,5,45.592469819016316
5,163,0,2,2,1,0,5,3,21.271096826239358
3,90,1,2,0,1,0,5,5,12.166785599910618
6,176,1,0,2,0,0,7,3,23.93781991160083
2,68,0,1,2,2,1,2,6,37.698959053282195
7,91,1,1,1,1,1,1,7,51.21321111878925
1,167,2,1,0,2,1,6,6,19.66172459496882
4,135,0,2,2,2,2,7,6,17.868663379998186
2,108,1,0,0,2,2,2,2,8.78923796481146
5,120,0,1,2,1,2,3,1,22.5588937588183
1,147,0,1,1,1,1,2,2,41.78759058294362
1,71,1,0,1,0,1,9,2,9.445426872369337
5,97,1,2,0,1,1,3,5,20.45114349770303
6,184,2,1,2,1,1,9,0,39.0211390221827
3,151,1,1,0,1,1,9,7,30.10599985636722
1,118,1,0,2,1,2,10,1,9.570769148385752
7,114,1,1,0,0,1,7,6,23.427071377982173
5,64,1,0,0,0,2,3,6,15.029007360761993
3,135,0,0,2,1,0,6,4,29.65304672817366
3,172,1,0,2,0,2,6,7,16.18919082521664
6,128,0,2,0,0,2,1,2,20.997112231025618
5,104,1,2,1,1,0,5,4,20.159308776177685
7,90,1,1,2,1,0,2,6,27.263370106596962
6,116,2,1,2,1,1,7,0,40.06313801961976
7,162,2,2,0,0,1,6,7,26.717239985207648
3,105,0,0,2,2,1,3,5,21.499969663820814
1,152,0,1,2,1,1,6,2,24.79330951203583
3,149,1,1,1,0,1,7,5,18.266804115738882
6,89,0,0,1,1,1,9,0,34.2953066904753
2,143,2,2,2,2,0,8,7,14.071818875713086
4,142,0,0,1,2,0,6,5,22.787207343754655
2,150,1,2,0,1,0,8,2,27.359759423398465
1,87,2,0,2,2,1,3,1,15.858736606530965
5,172,2,1,1,1,2,8,4,43.248534530084505
1,154,2,1,2,2,1,3,2,22.352646434430646
3,139,1,2,1,1,2,1,0,14.307733843730517
4,74,1,1,1,2,2,5,0,17.378728700694804
1,144,0,0,2,2,2,8,4,15.224491934291605
5,164,0,0,1,1,0,11,5,26.329150714955606
7,189,2,2,2,0,2,3,0,26.237894365437608
3,91,2,2,0,2,1,8,6,15.094158177856626
5,75,0,1,2,2,1,4,1,27.215495489886617
5,196,1,0,2,2,1,3,7,28.332325166383804
4,143,2,2,0,1,0,6,2,30.650389435912402
6,64,1,2,0,2,2,8,3,17.318719317421046
5,140,2,2,2,2,0,3,3,22.242647962687304
4,69,2,1,1,0,0,3,3,20.10880418270243
4,66,2,1,2,0,0,10,0,18.505359460525113
6,137,1,0,1,2,1,8,6,22.568019156486685
7,131,0,1,2,1,1,4,0,33.92358687034836
4,139,0,0,1,1,0,10,1,19.277991054873212
3,127,2,0,0,0,0,3,7,15.052714802506264
7,79,2,2,0,1,0,4,6,22.366612540822892
5,124,0,0,0,2,1,5,0,20.290580892009068
1,155,0,2,0,1,2,1,5,14.764709957598196
7,120,2,1,0,1,2,1,6,30.08916959571544
3,57,1,1,0,0,2,2,0,12.624771169584681
1,122,0,1,0,0,2,9,5,14.890929273661989
7,102,1,1,2,2,0,9,4,22.126435753257795
4,131,0,2,1,2,2,6,2,18.087466630922584
5,184,1,1,1,1,1,10,4,21.94986884122865
3,115,1,0,0,1,2,11,2,14.58793196036449
1,91,2,0,0,1,2,8,0,26.238092891372197
7,157,2,1,1,0,2,11,7,30.290540558881872
6,150,2,1,1,2,0,3,7,28.321895886158714
7,201,1,2,1,1,0,6,7,39.53217569941394
4,176,0,1,0,2,2,4,2,27.925274141713825
1,74,1,0,1,1,0,2,0,7.880027541526867
5,131,0,2,1,1,0,6,4,33.31566836015554
7,90,2,1,1,1,0,3,0,23.79378857184826
4,158,0,1,2,2,2,8,2,23.426762290657557
7,106,0,1,1,0,2,1,1,27.629861756120178
5,115,2,0,1,1,1,3,6,32.11353076308912
6,127,1,1,2,0,1,4,2,30.088418360069724
2,147,1,1,1,1,2,5,1,15.496009043627213
5,111,0,1,1,0,1,11,4,38.37891804733854
5,102,1,1,0,2,1,10,3,18.56766898260459
3,108,2,1,1,0,1,12,4,44.3287922661862
2,180,2,2,1,2,1,12,4,43.3251684294394
4,65,2,1,1,2,2,12,6,19.69943147486909
3,114,2,0,0,2,0,3,3,16.736526338951766
1,201,1,0,0,0,1,3,0,18.66251213045523
1,107,1,2,0,0,0,2,5,8.112642377291603
2,62,0,1,0,0,0,4,0,15.716488868182452
4,152,0,0,0,2,1,1,3,45.31147620785075
1,152,0,1,0,2,2,8,2,16.477547941634732
1,145,1,2,2,2,1,12,2,33.42970018466805
7,125,0,1,2,2,2,3,3,26.767246752446948
2,52,1,0,2,1,0,5,6,9.603624082585686
4,198,2,0,2,0,2,1,0,21.983093633407385
5,58,2,0,0,2,1,11,1,36.22425225998936
7,101,0,2,0,1,1,1,2,48.98635433171664
1,172,2,1,1,1,1,12,7,42.05048008539889
1,95,1,0,1,2,0,5,4,9.832847886081934
6,76,2,0,0,1,1,9,2,32.13130938832541
1,200,2,2,2,2,1,11,2,36.69238368571463
4,142,0,2,2,1,2,9,6,31.923676455183358
5,122,0,1,0,2,2,11,3,23.673099141378277
2,71,2,2,0,1,1,4,7,17.700707821338273
2,163,1,2,1,2,0,1,2,14.629193898680926
1,140,1,2,2,0,2,6,2,10.120670971805753
3,114,1,1,0,1,1,12,2,39.70868891801317
6,195,0,1,2,0,2,12,2,29.808384350862504
4,134,1,2,1,0,0,4,6,18.851621092683555
4,111,0,1,0,0,2,2,3,18.061714032600307
1,180,1,2,2,0,0,12,2,10.362100774870838
2,76,1,1,0,2,1,3,6,18.72862965358206
2,74,0,2,1,2,1,1,3,41.06050689455743
3,134,0,2,0,0,1,2,3,42.02506825722401
2,86,2,2,2,2,1,10,3,9.674320015196436
7,129,2,1,0,2,0,4,7,27.63237166530227
2,140,0,2,0,0,2,3,5,15.113750396450708
6,70,1,2,0,2,0,7,1,17.34912100596521
1,106,2,2,2,2,0,7,3,9.679773298763553
1,98,0,1,2,1,1,4,3,22.802663452246513
5,158,1,1,1,0,1,12,1,44.98535144790192
7,102,2,1,2,2,2,2,3,25.923169992699577
2,127,0,0,1,2,0,3,3,14.930235995298494
1,170,0,1,0,0,2,9,7,18.070426930679144
5,177,2,2,2,1,1,1,5,47.065827474040276
6,101,2,2,1,0,2,3,6,22.857019959183496
7,103,2,1,1,2,1,6,7,27.218096069102657
4,109,1,1,2,1,2,4,1,16.30244060365404
5,116,0,2,2,2,1,3,0,25.80571794521936
2,188,2,2,0,2,2,4,4,16.660727927664166
3,58,2,2,1,1,2,5,7,15.206943261652892
6,77,1,0,0,2,0,3,6,14.876809748521731
7,119,1,1,0,0,0,4,1,26.662036950082392
5,169,2,1,2,1,0,5,3,25.11881780934649
6,126,2,1,0,2,2,3,2,28.54575917697882
6,189,1,1,0,1,2,5,4,26.919639461061642
1,106,0,1,1,1,2,4,2,15.630402113887415
2,82,2,1,2,2,2,2,5,16.975747686762734
6,132,0,1,2,1,1,3,0,32.139517493354155
7,116,0,0,0,1,1,7,1,40.09569210228872
7,190,2,1,1,0,1,4,6,38.759219095647595
6,173,1,1,0,2,2,1,0,26.37212538502169
4,156,1,2,1,0,2,10,4,17.697973852461157
6,194,1,0,2,0,2,8,5,23.35725316850082
3,181,2,2,2,2,1,2,4,44.519276183338846
6,62,0,2,1,0,0,7,4,20.133835929820563
3,87,0,1,0,2,1,5,1,19.17505148122082
5,76,0,2,2,2,2,7,1,19.487293137339215
1,131,2,0,0,1,0,2,2,9.597626406863316
7,114,0,2,2,2,1,8,0,24.59951711798595
5,138,2,2,0,0,2,10,7,20.5295356412434
1,82,0,2,1,0,2,11,2,10.572898962372843
5,155,2,0,0,0,2,10,6,22.431735127776854
2,194,0,0,1,0,1,9,5,21.88281364431041
4,148,2,2,2,2,1,11,5,37.01961974277696
5,167,2,0,2,1,0,10,2,20.868313653576685
4,63,2,2,1,1,2,9,4,29.799648668026915
2,55,2,0,0,0,2,8,7,8.637320781598854
7,152,1,2,2,0,0,1,3,23.274777692994718
3,110,2,1,1,2,2,9,0,18.438857433374203
2,127,0,0,0,1,0,4,5,17.440161139985793
5,183,2,0,1,2,2,7,1,26.211732356364735
4,50,1,1,1,1,1,2,5,37.238865024131776
4,162,0,1,2,0,2,9,7,24.41019750010299
6,84,0,2,0,0,2,7,6,18.85541256548883
6,138,0,0,1,0,0,10,3,26.750842998138776
4,101,1,1,1,0,1,11,4,34.688815527013276
3,191,2,0,1,1,2,6,4,33.02085114830189
1,177,0,2,0,2,0,11,3,14.601473714942994
7,83,0,0,0,0,1,4,2,27.7539773292939
6,119,2,0,1,2,2,3,6,24.3427560632261
5,151,1,2,1,1,2,10,7,20.78027604519501
1,99,2,1,1,1,1,3,5,22.33228156921465
4,93,1,0,2,0,2,11,4,14.267044576471113
5,174,2,2,2,1,2,4,6,21.073567480201934
3,155,0,1,1,2,1,9,4,19.934488604094405
7,83,0,2,2,2,2,5,4,21.684781367244888
4,60,0,1,0,2,1,5,5,18.76269286756807
3,196,1,2,0,2,1,6,5,15.832733408856631
7,69,2,1,1,1,2,11,4,27.251057179198423
2,166,2,0,1,2,0,3,4,17.824580649404528
6,130,1,0,1,0,0,12,4,22.694983464886718
5,157,2,0,0,1,2,10,6,20.673364189837493
5,119,0,0,1,1,2,1,4,22.625533026359616
2,179,2,2,1,1,0,11,1,17.785833622313536
4,55,1,2,0,0,2,2,5,13.028246288295552
7,97,0,2,0,2,1,8,6,23.499887445831156
1,97,1,1,1,1,2,9,2,24.512482211046066
2,151,2,1,2,2,2,12,0,18.08302793850137
1,169,2,2,2,1,0,12,0,14.155863027617723
3,120,1,1,1,0,1,2,1,37.944677252753024
6,51,2,1,1,0,2,4,1,20.99748580469833
1,139,2,1,1,2,0,12,1,16.213005714361536
2,145,1,2,2,0,2,10,5,11.194214783022993
6,87,1,2,1,1,0,7,3,36.58161041606023
3,171,2,0,2,0,0,10,4,18.681651046077384
7,52,2,1,2,1,0,3,5,24.48916743337442
3,200,0,2,0,0,1,5,3,19.668816606745466
4,167,0,2,2,2,2,5,6,20.035492735105244
3,144,0,0,2,2,0,11,2,16.052303039821737
7,93,1,0,0,1,2,5,6,18.035016020578357
7,197,1,2,0,0,2,8,0,26.223557773983913
6,135,0,0,2,0,1,10,0,21.817225713276812
7,177,0,2,1,1,2,1,0,28.928420955104777
5,64,1,1,0,1,1,5,5,20.196478933674708
5,98,0,1,2,1,0,9,5,37.2713191493578
2,133,1,2,2,1,0,6,1,24.597727739239694
3,101,2,0,0,0,2,7,3,16.06333590711338
2,77,1,2,1,0,0,6,4,13.438979568573366
1,107,0,2,0,0,0,2,4,10.065019219325094
1,181,0,2,0,1,1,1,0,37.669619212839606
2,62,0,1,0,0,0,2,6,14.652699416643037
4,90,2,2,1,1,2,5,0,19.354138461314854
7,163,0,1,2,0,1,2,1,54.832249186654224
3,70,0,2,1,0,0,12,5,15.91102547589232
5,87,2,1,2,0,0,7,4,20.89960335596724
4,175,2,2,0,2,1,8,0,18.933335987081545
7,111,1,1,1,1,1,2,6,45.279453871277525
2,166,1,2,1,0,1,3,6,21.626866521407667
2,149,1,0,0,0,2,3,2,12.762554881338835
5,130,0,1,1,1,2,4,5,26.00160912206973
1,142,0,0,2,2,1,3,1,21.56724586457847
4,96,2,2,1,2,1,12,4,43.92794890681718
4,191,1,1,1,0,1,3,0,25.943558186132456
6,126,1,1,2,2,2,1,2,23.34297153873141
5,176,2,0,2,1,0,6,4,33.41096818519704
6,139,0,2,0,0,0,2,5,22.128746066488723
6,139,1,2,2,0,2,12,0,20.815942753621083
4,127,2,2,1,0,2,8,1,20.677751561291835
4,52,1,2,2,2,2,12,2,8.44616078136017
1,145,2,2,1,2,1,4,4,21.52756804479521
7,164,0,0,1,1,0,10,4,26.347053368439436
7,151,0,1,2,0,1,3,0,36.44332805724936
2,77,2,1,2,2,0,5,6,17.168243156961896
4,103,1,1,1,0,2,9,3,16.652348689860542
